BoxOfficeClass,Competition,MPAARating,OriginalScreePlay,ShortStroyline,YearEnd,YEAR,StarValue_Producer,StarValue_Director,StartValue_Cast,SpecialEffects,MovieLength_I,MovieID,MaxScreenCount,GrossBoxOffice,Genre_Western,Genre_War,Genre_Thriller,Genre_Sport,Genre_SciFi,Genre_Romance,Genre_Other,Genre_Mystery,Genre_Musical,Genre_Horror,Genre_History,Genre_Fantasy,Genre_Family,Genre_Drama,Genre_Crime,Genre_Comedy,Genre_Biography,Genre_Animation,Genre_Adventure,Genre_Action,EstimatedBudget_I
7-Seven,Low,R,No,"In 1941, Italy allies with Germany and ruthlessly conquers the much weaker country of Greece. On a remote Greek island, an Italian artillery garrison is established to maintain order. One Italian officer, Captain Corelli, adopts an attitude of mutual co-existence with the Greeks and engages in such activities as music festivals and courting the daughter of a local doctor. In 1943, however, after Italy surrenders to the Allies and changes sides in the war, Captain Corelli must defend the Greek island against a German invasion.",12/31/2001,2001,3,2,3,4,131,12030,1612,62112895,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,57000000
7-Seven,Low,R,No,"While practicing motocross in Hawaii, Sean Jones witnesses the brutal murder of an important American prosecutor by the powerful mobster Eddie Kim. He is protected and persuaded by the FBI agent Neville Flynn to testify against Eddie in Los Angeles. They embark in the red-eye Flight 121 of Pacific Air, occupying the entire first-class. However, Eddie dispatches hundred of different species of snakes airborne with a time operated device in the luggage to release the snakes in the flight with the intent of crashing the plane. Neville and the passengers have to struggle with the snakes to survive.",12/31/2006,2006,2,2,3,5,105,11039,3555,62022014,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33000000
7-Seven,Low,R,No,"Lawrence Talbot's childhood ended the night his mother died. His father sent him from the sleepy Victorian hamlet of Blackmoor to an insane asylum, then he goes to America. When his brother's fiancée, Gwen Conliffe, tracks him down to help find her missing love, Talbot returns to his father's estate to learn that his brother's mauled body has been found. Reunited with his estranged father, Lawrence sets out to find his brother's killer... and discovers a horrifying destiny for himself. Someone or something with brute strength and insatiable blood lust has been killing the villagers, and a suspicious Scotland Yard inspector named Aberline comes to investigate.",12/31/2010,2010,2,3,3,4,103,10574,3223,61937495,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,150000000
7-Seven,Low,PG13,No,"After the death of his brother, An expert street dancer goes to Georgia to attend Truth University. But his efforts to get an education and woo the girl he likes are sidelined when he joins in his fraternity's effort to win a step dancing competition.",12/31/2007,2007,2,3,3,3,115,10587,2169,61356221,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,17000000
7-Seven,High,PG13,No,"After a successful last score, a master thief retires to an island paradise. His lifelong nemesis, a crafty FBI agent, washes ashore to ensure he's making good on his promise. The pair soon enters into a new game of cat-and-mouse.",12/31/2004,2004,2,3,3,3,97,11337,2819,61347797,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,58000000
7-Seven,Low,R,No,"Hayes Hodges finds his career aspirations dashed when he's wounded in Vietnam combat. He then returns to America and becomes a disillusioned lawyer who goes up against the service to defend Colonel Terry Childers, who is accused of inciting an incident that leaves many demonstrators dead. Hodges in no position to decline: Childers heroically saved his life back in Vietnam.",12/31/2000,2000,4,3,3,3,128,12275,3220,61322858,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,60000000
7-Seven,Low,PG13,No,"Odessa, Texas, is a small, town in Texas. Racially divided and economically dying, there is one night that gives the town something to live for: Friday Night. The Permian Panthers have a big winning tradition in Texas high school football, led by QB Mike Winchell and superstar tailback Boobie Miles, but all is not well, as Boobie suffers a career-ending injury in the first game of the season. Hope is lost among citizens in Odessa, and for the team, but Coach Gary Gaines, who believes that ""Perfection is being able to look your friends in the eye and know you did everything you could not to let them down"", is somehow able to help the team rise up from the ashes and make a huge season comeback. Now on their way to state, the Panthers must go out and be perfect, because they may never matter this much for the rest of their lives.",12/31/2004,2004,2,3,3,3,118,11181,3004,61188085,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,30000000
7-Seven,Low,PG,No,A man tries to live a normal life despite the fact that he sometimes turns into a sheepdog.,12/31/2006,2006,3,3,3,4,98,11170,3501,61112916,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,45834687
7-Seven,High,R,Yes,"English rock star Aldous Snow relapses into drugs and booze after a break up and a disastrous record. In L.A., Aaron Green works for a record company stuck in recession. Aaron's boss gives him a career making task - to bring Aldous from London to L.A. for a concert in 72 hours. That day, Aaron's girlfriend Daphne tells him she wants to finish her medical residency in Seattle. Aaron's sure this ends their relationship. In London, things aren't much better: Aldous delays their departure several times, plies Aaron with vices, and alternates between bad behavior and trenchant observations. Can Aaron moderate Aldous's substance abuse and get him to the Greek? What about Daphne?",12/31/2010,2010,4,2,3,3,109,10119,2702,60923325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45692493.75
7-Seven,Med,PG13,Yes,"In New York, when the shy and lonely project manager of a design firm Matt Saunders meets Jenny Johnson in the subway, he invites her to date and have dinner with him. Jenny immediately falls in love for him, they have sex and she discloses her true identity to him, telling that she is the powerful superhero G-Girl. After meeting his co-worker and friend Hannah Lewis, the needy Jenny becomes jealous, controlling and manipulative, and Matt follows the advice of his best friend Vaughn Haige and dumps her, breaking her heart. Jenny turns Matt's life into hell, while he has a romance with Hannah. However, the archenemy of G-Girl and former high school sweetheart of Jenny, Professor Bedlam, proposes Matt to lure Jenny to strip her superpowers.",12/31/2006,2006,2,3,3,4,95,10753,2702,60896147,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,45672110.25
7-Seven,Low,PG,No,"When a mysterious storm kills all but one crew member of the first manned mission to mars, a rescue mission is launched. Once on the red planet, the crew finds the sole survivor of the first mission who informs them that this was no ordinary storm. It was meant to protect something. But what?",12/31/2000,2000,3,3,3,4,114,12212,3101,60874615,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,90000000
7-Seven,Low,PG13,No,"Derek Zoolander is VH1's three time male model of the year, but when Hansel wins the award instead, Zoolander's world becomes upside down. His friends disappear, his father is disappointed in him, and he feels that he's not good as a model anymore. But when evil fashion guru Mugato hires Zoolander, he thinks his life has turned back round again, that is until he finds out that Mugato has actually brainwashed him to kill the Prime Minister of Malaysia. Can Zoolander and his new friends find out how to prevent the incident before it's too late?",12/31/2001,2001,3,3,3,3,89,12168,2522,60780981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28000000
7-Seven,Med,PG,Yes,"On an African safari, Eliza Thornberry discovers that thanks to a shaman, she can now talk to animals. When Eliza discovers that poachers in Africa's Serengeti Desert plan to kill an elephant herd with an electrified fence, she and her chimpanzee friend Darwin must somehow find a way to stop them.",12/31/2002,2002,2,2,2,4,85,11772,3012,60694737,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,35000000
7-Seven,Low,PG13,Yes,"Mary Fiore is the wedding planner. She's ambitious, hard-working, extremely organized, and she knows exactly what to do and say to make any wedding a spectacular event. Bt when Mary falls (literally) for a handsome doctor her busy yet uncomplicated life is turned upside down - he's the groom in the biggest wedding of her career! Will she help him walk down the aisle with his internet tycoon girlfriend, or will Mary finally get to be the bride herself? When it comes to love, you can never plan what's going to happen.",12/31/2001,2001,3,4,3,3,103,12115,2785,60400856,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,35000000
7-Seven,Low,R,Yes,"A dark tale based on the true story of Aileen Wuornos, one of America's first female serial killers. Wuornos had a difficult and cruel childhood plagued by abuse and drug use in Michigan. She became a prostitute by the age of thirteen, the same year she became pregnant. She eventually moved to Florida where she began earning a living as a highway prostitute--servicing the desires of semi-truck drivers. The tale focuses on the nine month period between 1989 and 1990, during which Wuornos had a lesbian relationship with a woman named Selby. And during that very same time, she also began murdering her clientele in order to get money without using sex. This turned the tables on a rather common phenomena of female highway prostitutes being the victims of serial killers--instead Wuornos, herself, carried out the deeds of a cold-blooded killer.",12/31/2003,2003,2,2,3,3,109,11461,1093,60378584,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,8000000
7-Seven,Low,R,Yes,"Osbourne Cox, a Balkan expert, is fired at the CIA, so he begins a memoir. His wife wants a divorce and expects her lover, Harry, a philandering State Department marshal, to leave his wife. A diskette falls out of a gym bag at a Georgetown fitness center. Two employees there try to turn it into cash: Linda, who wants money for elective surgery, and Chad, an amiable goof. Information on the disc leads them to Osbourne who rejects their sales pitch; then they visit the Russian embassy. To sweeten the pot, they decide they need more of Osbourne's secrets. Meanwhile, Linda's boss likes her, and Harry's wife leaves for a book tour. All roads lead to Osbourne's house.",12/31/2008,2008,3,3,3,3,96,10428,2657,60355347,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,37000000
7-Seven,Low,PG13,Yes,"Successful and single businesswoman Kate Holbrook has long put her career ahead of a personal life. Now 37, she's finally determined to have a kid on her own. But her plan is thrown a curve ball after she discovers she has only a million-to-one chance of getting pregnant. Undaunted, the driven Kate allows South Philly working girl Angie Ostrowiski to become her unlikely surrogate. Simple enough ... After learning from the steely head of their surrogacy center that Angie is pregnant, Kate goes into precision nesting mode: reading childcare books, baby-proofing the apartment and researching top pre-schools. But the executive's well-organized strategy is turned upside down when her Baby Mama shows up at her doorstep with no place to live. An unstoppable force meets an immovable object as structured Kate tries to turn vibrant Angie into the perfect expectant mom. In a battle of wills, they will struggle their way through preparation for the baby's arrival...",12/31/2008,2008,2,2,3,2,104.4858266,10440,2627,60269340,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,30000000
7-Seven,Low,PG13,Yes,Four couples reunite for their annual vacation in order to socialize and to spend time analyzing their marriages. Their intimate week in the Bahamas is disrupted by the arrival of an ex-husband determined to win back his recently remarried wife.,12/31/2010,2010,2,3,3,2,121,10044,2155,60072596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20000000
