SUBURB,ADDRESS,ROOMS,TYPE,PRICE,METHOD,SELLERG,DATE,DISTANCE,POSTCODE,BEDROOM2,BATHROOM,CAR,LANDSIZE,BUILDINGAR,YEARBUILT,COUNCILARE,LATTITUDE,LONGTITUDE,REGIONNAME,PROPERTYCO,AREANUM,price_by_area
Hampton,7 Austin Rd,3,h,1050000.0,S,Hodges,15/10/2016,13.7,3188.0,3.0,2.0,2.0,357.0,120.0,1970.0,Bayside,-37.9449,145.0144,Southern Metropolitan,5454.0,6.0,2941.176470588235
Hampton,3/1 Edinburgh St,3,u,810000.0,S,Buxton,15/10/2016,13.7,3188.0,3.0,1.0,1.0,195.0,115.0,1960.0,Bayside,-37.9396,145.0156,Southern Metropolitan,5454.0,6.0,7043.478260869565
Hampton,1/33 Holyrood St,3,h,1460000.0,S,Buxton,15/10/2016,13.7,3188.0,3.0,2.0,2.0,413.0,137.0,1970.0,Bayside,-37.933,144.9975,Southern Metropolitan,5454.0,6.0,3535.108958837772
Hampton,29 Thomas St,5,h,3075000.0,S,Marshall,17/09/2016,13.7,3188.0,3.0,2.0,2.0,830.0,204.0,1901.0,Bayside,-37.9386,145.006,Southern Metropolitan,5454.0,6.0,3704.8192771084337
Hampton,4/308 Hampton St,2,u,875500.0,S,RT,18/03/2017,13.7,3188.0,2.0,2.0,1.0,225.0,118.0,1970.0,Bayside,-37.9442,145.0018,Southern Metropolitan,5454.0,6.0,7419.4915254237285
Hampton,16 Smith St,5,h,2600000.0,PI,Hodges,18/03/2017,13.7,3188.0,5.0,4.0,2.0,1000.0,324.0,1950.0,Bayside,-37.9332,145.0226,Southern Metropolitan,5454.0,6.0,2600.0
Hampton,70 Highett Rd,5,h,1705000.0,PI,Buxton,18/06/2016,13.7,3188.0,5.0,2.0,2.0,648.0,364.0,1950.0,Bayside,-37.946,145.0181,Southern Metropolitan,5454.0,6.0,2631.1728395061727
Hampton,6 Valerian St,4,h,1515000.0,S,hockingstuart,19/11/2016,13.7,3188.0,4.0,2.0,0.0,611.0,613.0,1950.0,Bayside,-37.9446,145.0201,Southern Metropolitan,5454.0,6.0,2479.541734860884
Hampton,107 Willis St,5,h,2980000.0,S,hockingstuart,19/11/2016,13.7,3188.0,5.0,3.0,2.0,694.0,323.0,2011.0,Bayside,-37.9372,145.0101,Southern Metropolitan,5454.0,6.0,4293.948126801152
Hampton,50 Holyrood St,4,h,2200000.0,PI,Hodges,23/04/2016,13.7,3188.0,4.0,3.0,4.0,583.0,305.0,2000.0,Bayside,-37.9336,144.9999,Southern Metropolitan,5454.0,6.0,3773.5849056603774
Hampton,2/95 Thomas St,3,t,1100000.0,S,Hodges,24/09/2016,13.7,3188.0,3.0,2.0,1.0,355.0,140.0,1987.0,Bayside,-37.9391,145.012,Southern Metropolitan,5454.0,6.0,3098.5915492957747
Hampton,53 Bridge St,4,h,3325000.0,S,Marshall,25/02/2017,13.7,3188.0,4.0,3.0,2.0,627.0,303.0,1997.0,Bayside,-37.9449,145.0068,Southern Metropolitan,5454.0,6.0,5303.030303030303
Hampton,17/93 Highett Rd,2,u,450000.0,PI,Buxton,25/02/2017,13.7,3188.0,2.0,2.0,1.0,0.0,70.0,2007.0,Bayside,-37.9462,145.0212,Southern Metropolitan,5454.0,6.0,6428.571428571428
Hampton,3/8 Alicia St,2,u,500000.0,PI,Hodges,27/06/2016,13.7,3188.0,2.0,1.0,1.0,0.0,61.0,1970.0,Bayside,-37.9436,145.0027,Southern Metropolitan,5454.0,6.0,8196.72131147541
Hampton,64 Earlsfield Rd,4,h,1460000.0,S,Buxton,27/06/2016,13.7,3188.0,4.0,3.0,2.0,562.0,228.0,1950.0,Bayside,-37.9369,145.0163,Southern Metropolitan,5454.0,6.0,2597.864768683274
Hampton,49 Service St,4,h,1740000.0,S,Marshall,27/11/2016,13.7,3188.0,4.0,3.0,2.0,414.0,209.0,1950.0,Bayside,-37.9401,145.0083,Southern Metropolitan,5454.0,6.0,4202.898550724638
Hampton,15 Avelin St,4,h,1800000.0,S,RT,28/05/2016,13.7,3188.0,4.0,2.0,1.0,667.0,184.0,1935.0,Bayside,-37.9315,145.0109,Southern Metropolitan,5454.0,6.0,2698.6506746626687
Hampton,41 Orlando St,4,h,2160000.0,S,hockingstuart,28/05/2016,13.7,3188.0,4.0,2.0,1.0,577.0,231.0,1940.0,Bayside,-37.9382,144.9997,Southern Metropolitan,5454.0,6.0,3743.5008665511264
Hampton,52 Service St,4,h,2250000.0,S,Buxton,28/08/2016,13.7,3188.0,5.0,2.0,2.0,647.0,260.0,1925.0,Bayside,-37.9407,145.0104,Southern Metropolitan,5454.0,6.0,3477.5888717156104
Hampton,18 Kanowna St,4,h,2130000.0,S,hockingstuart,30/07/2016,13.7,3188.0,4.0,2.0,2.0,714.0,188.0,1925.0,Bayside,-37.9446,145.0092,Southern Metropolitan,5454.0,6.0,2983.1932773109243
Hampton East,9/12 Bartlett St,2,u,400000.0,S,Greg,4/03/2017,14.5,3188.0,2.0,1.0,1.0,0.0,75.0,1960.0,Bayside,-37.9367,145.0322,Southern Metropolitan,2356.0,6.0,5333.333333333333
Hampton East,1/23 Wickham Rd,3,h,926000.0,S,Buxton,18/06/2016,14.5,3188.0,2.0,2.0,2.0,393.0,140.0,1950.0,Bayside,-37.9431,145.0267,Southern Metropolitan,2356.0,6.0,2356.234096692112
Hampton East,4 Besant St,3,h,1070000.0,S,Hodges,19/11/2016,14.5,3188.0,3.0,1.0,3.0,583.0,106.0,1970.0,Bayside,-37.9428,145.0296,Southern Metropolitan,2356.0,6.0,1835.3344768439108
Hampton East,2/2 Flowerdale Rd,2,u,801000.0,S,Buxton,19/11/2016,14.5,3188.0,2.0,1.0,1.0,217.0,107.0,1994.0,Bayside,-37.9432,145.0348,Southern Metropolitan,2356.0,6.0,7485.981308411215
Hampton East,4/332 South Rd,2,u,472000.0,S,Hodges,25/02/2017,14.5,3188.0,2.0,1.0,1.0,215.0,68.0,2007.0,Kingston,-37.933,145.0322,Southern Metropolitan,2356.0,6.0,6941.176470588235
Hampton East,29 Wickham Rd,3,h,1300000.0,S,Buxton,28/05/2016,14.5,3188.0,3.0,2.0,2.0,586.0,150.0,1950.0,Bayside,-37.9431,145.0274,Southern Metropolitan,2356.0,6.0,2218.430034129693
Hampton East,4 Dane Rd,4,h,1200000.0,S,Buxton,28/08/2016,14.5,3188.0,4.0,2.0,2.0,544.0,154.0,2002.0,Kingston,-37.9405,145.0346,Southern Metropolitan,2356.0,6.0,2205.8823529411766
Hawthorn,6a Scott St,4,h,1650000.0,PI,Jellis,3/09/2016,4.6,3122.0,4.0,2.0,2.0,317.0,210.0,2005.0,Boroondara,-37.8344,145.0422,Southern Metropolitan,11308.0,6.0,5205.047318611987
Hawthorn,4 Bowen St,4,h,2670000.0,S,Jellis,3/12/2016,4.6,3122.0,4.0,2.0,1.0,336.0,235.0,1905.0,Boroondara,-37.8183,145.0371,Southern Metropolitan,11308.0,6.0,7946.428571428572
Hawthorn,25/510 Glenferrie Rd,1,u,348000.0,S,Woodards,3/12/2016,4.6,3122.0,1.0,1.0,1.0,0.0,53.0,1950.0,Boroondara,-37.8303,145.0341,Southern Metropolitan,11308.0,6.0,6566.037735849057
Hawthorn,9/69 Wattle Rd,3,u,1189000.0,S,Marshall,3/12/2016,4.6,3122.0,3.0,1.0,1.0,181.0,122.0,1969.0,Boroondara,-37.8243,145.0328,Southern Metropolitan,11308.0,6.0,9745.901639344262
Hawthorn,118/862 Glenferrie Rd,2,u,610000.0,PI,Marshall,4/03/2017,4.6,3122.0,2.0,2.0,1.0,85.0,82.0,2014.0,Boroondara,-37.8154,145.0369,Southern Metropolitan,11308.0,6.0,7439.024390243902
Hawthorn,188e Riversdale Rd,1,u,492000.0,S,Jellis,4/03/2017,4.6,3122.0,1.0,1.0,1.0,0.0,63.0,1995.0,Boroondara,-37.8299,145.0422,Southern Metropolitan,11308.0,6.0,7809.523809523809
Hawthorn,7 Brook St,3,h,2000000.0,S,Nelson,6/08/2016,4.6,3122.0,3.0,2.0,1.0,460.0,176.0,1940.0,Boroondara,-37.8155,145.019,Southern Metropolitan,11308.0,6.0,4347.826086956522
Hawthorn,13/5 Denham St,2,u,753000.0,S,Marshall,7/05/2016,4.6,3122.0,2.0,1.0,2.0,0.0,88.0,1960.0,Boroondara,-37.8186,145.017,Southern Metropolitan,11308.0,6.0,8556.818181818182
Hawthorn,7/21 Elphin Gr,1,u,330000.0,PI,RT,7/05/2016,4.6,3122.0,1.0,1.0,1.0,0.0,52.0,1970.0,Boroondara,-37.8177,145.0424,Southern Metropolitan,11308.0,6.0,6346.153846153846
Hawthorn,14 Malmsbury St,3,h,1420000.0,S,Marshall,7/05/2016,4.6,3122.0,3.0,1.0,0.0,218.0,108.0,1890.0,Boroondara,-37.8214,145.0437,Southern Metropolitan,11308.0,6.0,6513.761467889908
Hawthorn,303/25 Lynch St,2,u,495000.0,S,Fletchers,7/11/2016,4.6,3122.0,2.0,1.0,1.0,0.0,60.0,2014.0,Boroondara,-37.8216,145.0343,Southern Metropolitan,11308.0,6.0,8250.0
Hawthorn,11/140 Riversdale Rd,1,u,292000.0,S,Woodards,7/11/2016,4.6,3122.0,1.0,1.0,0.0,0.0,56.0,1966.0,Boroondara,-37.8294,145.0382,Southern Metropolitan,11308.0,6.0,5214.285714285715
Hawthorn,3/164 Barkers Rd,2,u,580000.0,S,hockingstuart,8/10/2016,4.6,3122.0,2.0,1.0,1.0,1089.0,76.0,2003.0,Boroondara,-37.8143,145.0322,Southern Metropolitan,11308.0,6.0,7631.578947368421
Hawthorn,530 Burwood Rd,3,h,1300000.0,S,Marshall,8/10/2016,4.6,3122.0,3.0,2.0,1.0,341.0,155.0,1938.0,Boroondara,-37.8236,145.0425,Southern Metropolitan,11308.0,6.0,3812.316715542522
Hawthorn,44 College St,3,h,1300000.0,S,Nelson,8/10/2016,4.6,3122.0,3.0,1.0,0.0,232.0,90.0,1900.0,Boroondara,-37.8173,145.0252,Southern Metropolitan,11308.0,6.0,5603.448275862069
Hawthorn,8/32 Liddiard St,2,u,440000.0,SP,Jellis,10/09/2016,4.6,3122.0,2.0,1.0,1.0,0.0,52.0,1970.0,Boroondara,-37.8192,145.0385,Southern Metropolitan,11308.0,6.0,8461.538461538461
Hawthorn,6 Salisbury Gr,3,h,1741000.0,S,Marshall,10/09/2016,4.6,3122.0,3.0,1.0,1.0,383.0,109.0,1910.0,Boroondara,-37.8155,145.0385,Southern Metropolitan,11308.0,6.0,4545.691906005222
Hawthorn,9/63 Berkeley St,2,u,655000.0,S,hockingstuart,10/12/2016,4.6,3122.0,2.0,1.0,1.0,0.0,78.0,1960.0,Boroondara,-37.8343,145.0364,Southern Metropolitan,11308.0,6.0,8397.435897435897
Hawthorn,13/561 Glenferrie Rd,1,u,488000.0,S,Marshall,10/12/2016,4.6,3122.0,1.0,1.0,1.0,0.0,57.0,2004.0,Boroondara,-37.8272,145.0343,Southern Metropolitan,11308.0,6.0,8561.40350877193
Hawthorn,3 Randolph St,3,h,2065000.0,S,Jellis,12/06/2016,4.6,3122.0,3.0,1.0,1.0,351.0,150.0,1910.0,Boroondara,-37.8165,145.02100000000004,Southern Metropolitan,11308.0,6.0,5883.190883190883
Hawthorn,5/67 Auburn Rd,1,u,350000.0,VB,Noel,12/11/2016,4.6,3122.0,1.0,1.0,1.0,0.0,51.0,1960.0,Boroondara,-37.8208,145.0456,Southern Metropolitan,11308.0,6.0,6862.745098039216
Hawthorn,16 Pine St,3,h,1712000.0,S,Marshall,12/11/2016,4.6,3122.0,3.0,1.0,1.0,342.0,130.0,1900.0,Boroondara,-37.814,145.0212,Southern Metropolitan,11308.0,6.0,5005.847953216375
Hawthorn,3/1 Elm St,1,u,480000.0,VB,Jellis,13/08/2016,4.6,3122.0,1.0,1.0,1.0,0.0,50.0,1940.0,Boroondara,-37.8128,145.0171,Southern Metropolitan,11308.0,6.0,9600.0
Hawthorn,10 Oak St,4,h,3225000.0,S,Jellis,13/08/2016,4.6,3122.0,4.0,2.0,2.0,665.0,220.0,1890.0,Boroondara,-37.814,145.0175,Southern Metropolitan,11308.0,6.0,4849.624060150376
Hawthorn,7/6 Osborne Ct,1,u,400000.0,PI,Biggin,15/10/2016,4.6,3122.0,1.0,1.0,1.0,0.0,41.0,1950.0,Boroondara,-37.8155,145.0161,Southern Metropolitan,11308.0,6.0,9756.09756097561
Hawthorn,78/8 Wallen Rd,4,u,1650000.0,VB,Kay,15/10/2016,4.6,3122.0,4.0,2.0,3.0,207.0,180.0,2002.0,Boroondara,-37.8271,145.0243,Southern Metropolitan,11308.0,6.0,9166.666666666666
Hawthorn,4 Ardene Ct,5,h,3950000.0,S,Jellis,16/04/2016,4.6,3122.0,4.0,2.0,3.0,1236.0,340.0,1890.0,Boroondara,-37.8257,145.0321,Southern Metropolitan,11308.0,6.0,3195.7928802588995
Hawthorn,3/566 Glenferrie Rd,2,u,587500.0,S,Jellis,16/07/2016,4.6,3122.0,2.0,1.0,1.0,1099.0,72.0,1965.0,Boroondara,-37.8271,145.0347,Southern Metropolitan,11308.0,6.0,8159.722222222223
Hawthorn,107/567 Glenferrie Rd,2,u,560000.0,S,hockingstuart,16/07/2016,4.6,3122.0,2.0,1.0,1.0,0.0,70.0,2013.0,Boroondara,-37.8268,145.0344,Southern Metropolitan,11308.0,6.0,8000.0
Hawthorn,23 Edgerton St,4,h,1936000.0,S,Kay,17/09/2016,4.6,3122.0,4.0,2.0,1.0,218.0,173.0,1890.0,Boroondara,-37.8142,145.0252,Southern Metropolitan,11308.0,6.0,8880.733944954129
Hawthorn,2 Fordholm Rd,5,h,4250000.0,PI,Marshall,17/09/2016,4.6,3122.0,5.0,4.0,3.0,1275.0,435.0,1930.0,Boroondara,-37.8291,145.0308,Southern Metropolitan,11308.0,6.0,3333.3333333333335
Hawthorn,11/70 Church St,3,u,630000.0,S,Jellis,18/03/2017,4.6,3122.0,3.0,1.0,1.0,0.0,75.0,1970.0,Boroondara,-37.8153,145.02100000000004,Southern Metropolitan,11308.0,6.0,8400.0
Hawthorn,1 College St,3,h,1560000.0,PI,Jellis,18/03/2017,4.6,3122.0,3.0,2.0,0.0,198.0,148.0,1910.0,Boroondara,-37.8169,145.0234,Southern Metropolitan,11308.0,6.0,7878.787878787879
Hawthorn,305/567 Glenferrie Rd,3,u,840000.0,VB,hockingstuart,18/03/2017,4.6,3122.0,3.0,2.0,2.0,0.0,88.0,2014.0,Boroondara,-37.8268,145.0344,Southern Metropolitan,11308.0,6.0,9545.454545454546
Hawthorn,1B Hepburn St,3,h,1780000.0,SP,Jellis,18/03/2017,4.6,3122.0,3.0,3.0,2.0,88.0,178.0,2011.0,Boroondara,-37.824,145.0427,Southern Metropolitan,11308.0,6.0,20227.272727272728
Hawthorn,3/35 Creswick St,2,u,815000.0,PI,Jellis,18/06/2016,4.6,3122.0,2.0,1.0,1.0,0.0,93.0,1940.0,Boroondara,-37.8184,145.0163,Southern Metropolitan,11308.0,6.0,8763.440860215054
Hawthorn,2/21 Elphin Gr,2,u,657500.0,S,Jellis,19/11/2016,4.6,3122.0,2.0,1.0,1.0,728.0,73.0,1965.0,Boroondara,-37.8177,145.0424,Southern Metropolitan,11308.0,6.0,9006.849315068494
Hawthorn,50 Kinkora Rd,4,h,5050000.0,VB,Kay,19/11/2016,4.6,3122.0,4.0,4.0,2.0,905.0,373.0,1913.0,Boroondara,-37.8168,145.0321,Southern Metropolitan,11308.0,6.0,5580.110497237569
Hawthorn,22/9 Lisson Gr,1,u,445000.0,S,Biggin,19/11/2016,4.6,3122.0,1.0,1.0,1.0,0.0,52.0,1970.0,Boroondara,-37.8261,145.0269,Southern Metropolitan,11308.0,6.0,8557.692307692309
Hawthorn,4A Simpson Pl,3,h,1180000.0,S,Jellis,19/11/2016,4.6,3122.0,3.0,1.0,3.0,218.0,92.0,1900.0,Boroondara,-37.8176,145.0204,Southern Metropolitan,11308.0,6.0,5412.844036697248
Hawthorn,5/40 Barkers Rd,2,u,470000.0,VB,hockingstuart,22/05/2016,4.6,3122.0,2.0,1.0,1.0,0.0,70.0,1970.0,Boroondara,-37.813,145.0207,Southern Metropolitan,11308.0,6.0,6714.285714285715
Hawthorn,710/377 Burwood Rd,2,u,485000.0,VB,LITTLE,22/05/2016,4.6,3122.0,2.0,1.0,1.0,0.0,76.0,2005.0,Boroondara,-37.8226,145.0368,Southern Metropolitan,11308.0,6.0,6381.578947368421
Hawthorn,466 Auburn Rd,4,h,1800000.0,SP,Noel,22/08/2016,4.6,3122.0,3.0,2.0,4.0,601.0,158.0,1940.0,Boroondara,-37.839,145.0418,Southern Metropolitan,11308.0,6.0,2995.008319467554
Hawthorn,5 Wattle Gr,3,h,1855000.0,S,Marshall,22/08/2016,4.6,3122.0,3.0,1.0,1.0,304.0,125.0,1900.0,Boroondara,-37.8253,145.0287,Southern Metropolitan,11308.0,6.0,6101.973684210527
Hawthorn,1/4 Hill St,2,u,665000.0,S,Jellis,23/04/2016,4.6,3122.0,2.0,1.0,3.0,0.0,70.0,1965.0,Boroondara,-37.8183,145.0194,Southern Metropolitan,11308.0,6.0,9500.0
Hawthorn,24 College St,3,h,1551000.0,S,Jellis,24/09/2016,4.6,3122.0,3.0,1.0,1.0,199.0,103.0,1890.0,Boroondara,-37.8172,145.0243,Southern Metropolitan,11308.0,6.0,7793.969849246231
Hawthorn,5/29 Elphin Gr,2,u,612500.0,S,Marshall,25/02/2017,4.6,3122.0,2.0,1.0,1.0,859.0,71.0,1960.0,Boroondara,-37.8183,145.0423,Southern Metropolitan,11308.0,6.0,8626.760563380281
Hawthorn,59 Mason St,3,h,2410000.0,S,Jellis,25/02/2017,4.6,3122.0,3.0,2.0,0.0,249.0,171.0,1890.0,Boroondara,-37.8169,145.02100000000004,Southern Metropolitan,11308.0,6.0,9678.71485943775
Hawthorn,10/150 Barkers Rd,2,u,715000.0,S,Marshall,27/11/2016,4.6,3122.0,2.0,1.0,1.0,0.0,82.0,2001.0,Boroondara,-37.8142,145.0308,Southern Metropolitan,11308.0,6.0,8719.512195121952
Hawthorn,8B Myrtle St,2,t,1055000.0,S,Jellis,27/11/2016,4.6,3122.0,2.0,2.0,1.0,191.0,151.0,1975.0,Boroondara,-37.813,145.0167,Southern Metropolitan,11308.0,6.0,5523.560209424084
Hawthorn,151 Power St,4,h,1976000.0,S,RT,27/11/2016,4.6,3122.0,4.0,2.0,2.0,410.0,275.0,1890.0,Boroondara,-37.8246,145.026,Southern Metropolitan,11308.0,6.0,4819.512195121952
Hawthorn,10/60 Hawthorn Gr,1,u,499000.0,S,Kay,28/05/2016,4.6,3122.0,1.0,1.0,1.0,0.0,56.0,1960.0,Boroondara,-37.8158,145.0342,Southern Metropolitan,11308.0,6.0,8910.714285714286
Hawthorn,3/32 Power St,2,u,495000.0,S,Kay,28/05/2016,4.6,3122.0,2.0,1.0,1.0,0.0,85.0,1970.0,Boroondara,-37.8157,145.0273,Southern Metropolitan,11308.0,6.0,5823.529411764706
Hawthorn,9 Power St,5,h,3750000.0,PI,Marshall,28/05/2016,4.6,3122.0,5.0,3.0,2.0,827.0,344.0,1920.0,Boroondara,-37.8144,145.0279,Southern Metropolitan,11308.0,6.0,4534.461910519952
Hawthorn,37 Brook St,3,h,1400000.0,PI,Jellis,28/08/2016,4.6,3122.0,3.0,2.0,1.0,164.0,126.0,1890.0,Boroondara,-37.8159,145.0219,Southern Metropolitan,11308.0,6.0,8536.585365853658
Hawthorn,109/311 Burwood Rd,1,u,370000.0,PI,Wood,28/08/2016,4.6,3122.0,1.0,1.0,1.0,0.0,44.0,2014.0,Boroondara,-37.8222,145.0329,Southern Metropolitan,11308.0,6.0,8409.09090909091
Hawthorn,13/44 Burwood Rd,2,u,627500.0,S,Jellis,28/08/2016,4.6,3122.0,2.0,2.0,2.0,0.0,89.0,2000.0,Boroondara,-37.8213,145.0224,Southern Metropolitan,11308.0,6.0,7050.561797752809
Heidelberg Heights,97 Edwin St,2,h,815000.0,SP,Fletchers,3/09/2016,10.5,3081.0,2.0,1.0,2.0,589.0,120.0,1930.0,Banyule,-37.7501,145.0505,Eastern Metropolitan,2947.0,5.0,1383.7011884550084
Heidelberg Heights,16 Bamfield Rd,2,t,565000.0,S,Miles,6/08/2016,10.5,3081.0,2.0,2.0,1.0,201.0,107.0,2007.0,Banyule,-37.7426,145.0556,Eastern Metropolitan,2947.0,5.0,2810.945273631841
Heidelberg Heights,2 Bonar St,3,h,994000.0,S,Love,10/12/2016,10.5,3081.0,3.0,2.0,2.0,807.0,192.0,1950.0,Banyule,-37.7453,145.0559,Eastern Metropolitan,2947.0,5.0,1231.722428748451
Heidelberg Heights,14 Sackville St,3,h,785000.0,S,Barry,10/12/2016,10.5,3081.0,3.0,1.0,0.0,592.0,130.0,1950.0,Banyule,-37.7477,145.0481,Eastern Metropolitan,2947.0,5.0,1326.0135135135135
Heidelberg Heights,1/62 Southern Rd,3,t,620000.0,VB,Miles,10/12/2016,10.5,3081.0,3.0,2.0,2.0,215.0,118.0,2005.0,Banyule,-37.7424,145.0519,Eastern Metropolitan,2947.0,5.0,2883.720930232558
Heidelberg Heights,6/34 Bonar St,3,t,706750.0,S,Nelson,11/02/2017,10.5,3081.0,3.0,2.0,2.0,250.0,125.0,2012.0,Banyule,-37.7449,145.0523,Eastern Metropolitan,2947.0,5.0,2827.0
Heidelberg Heights,18 Shelley St,2,h,584000.0,S,Ray,12/06/2016,10.5,3081.0,2.0,1.0,1.0,428.0,84.0,1950.0,Banyule,-37.7418,145.0513,Eastern Metropolitan,2947.0,5.0,1364.4859813084113
Heidelberg Heights,5 Burns Ct,3,h,909000.0,S,William,12/11/2016,10.5,3081.0,3.0,2.0,2.0,585.0,134.0,1960.0,Banyule,-37.7358,145.0546,Eastern Metropolitan,2947.0,5.0,1553.8461538461538
Heidelberg Heights,15 Outhwaite Rd,4,h,1086000.0,S,Miles,12/11/2016,10.5,3081.0,4.0,2.0,2.0,724.0,161.0,1960.0,Banyule,-37.7404,145.0582,Eastern Metropolitan,2947.0,5.0,1500.0
Heidelberg Heights,33 Shakespeare Gr,2,h,680000.0,S,Fletchers,12/11/2016,10.5,3081.0,2.0,1.0,1.0,605.0,78.0,1950.0,Banyule,-37.7365,145.0545,Eastern Metropolitan,2947.0,5.0,1123.9669421487604
Heidelberg Heights,19 Collins St,2,h,650000.0,S,Haughton,16/04/2016,10.5,3081.0,2.0,1.0,3.0,620.0,85.0,1950.0,Banyule,-37.7377,145.0541,Eastern Metropolitan,2947.0,5.0,1048.3870967741937
Heidelberg Heights,8 Leonard St,5,h,890000.0,S,hockingstuart,16/04/2016,10.5,3081.0,5.0,2.0,2.0,596.0,172.0,1972.0,Banyule,-37.7487,145.0522,Eastern Metropolitan,2947.0,5.0,1493.288590604027
Heidelberg Heights,82 Southern Rd,3,h,650000.0,S,Miles,16/04/2016,10.5,3081.0,3.0,1.0,2.0,582.0,90.0,1955.0,Banyule,-37.7422,145.05,Eastern Metropolitan,2947.0,5.0,1116.8384879725086
Heidelberg Heights,2/35 Porter Rd,2,u,605000.0,S,Harcourts,19/11/2016,10.5,3081.0,2.0,1.0,1.0,166.0,87.0,2008.0,Banyule,-37.7416,145.0567,Eastern Metropolitan,2947.0,5.0,6954.022988505747
Heidelberg Heights,478 Waterdale Rd,8,h,770000.0,VB,Miles,19/11/2016,10.5,3081.0,8.0,4.0,4.0,638.0,115.0,1960.0,Banyule,-37.7426,145.048,Eastern Metropolitan,2947.0,5.0,1206.896551724138
Heidelberg Heights,498 Waterdale Rd,3,h,950000.0,S,Miles,19/11/2016,10.5,3081.0,3.0,1.0,2.0,800.0,118.0,1960.0,Banyule,-37.7406,145.0483,Eastern Metropolitan,2947.0,5.0,1187.5
Heidelberg Heights,13 Altona St,4,h,856000.0,S,Miles,22/08/2016,10.5,3081.0,4.0,1.0,2.0,722.0,208.0,1975.0,Banyule,-37.7477,145.0565,Eastern Metropolitan,2947.0,5.0,1185.595567867036
Heidelberg Heights,3/17 Burns Ct,3,h,600000.0,VB,Fletchers,22/08/2016,10.5,3081.0,3.0,2.0,2.0,251.0,200.0,2012.0,Banyule,-37.7358,145.0559,Eastern Metropolitan,2947.0,5.0,2390.438247011952
Heidelberg Heights,484 Waterdale Rd,3,h,915000.0,S,Miles,25/02/2017,10.5,3081.0,3.0,1.0,1.0,748.0,101.0,1950.0,Banyule,-37.7416,145.0481,Eastern Metropolitan,2947.0,5.0,1223.2620320855615
Heidelberg Heights,2/601 Upper Heidelberg Rd,2,u,400000.0,PI,hockingstuart,26/07/2016,10.5,3081.0,2.0,1.0,1.0,127.0,83.0,1970.0,Banyule,-37.747,145.0575,Eastern Metropolitan,2947.0,5.0,4819.277108433735
Heidelberg Heights,13 Glover St,3,h,550000.0,VB,Purplebricks,27/11/2016,10.5,3081.0,3.0,1.0,1.0,420.0,90.0,1960.0,Banyule,-37.7363,145.0506,Eastern Metropolitan,2947.0,5.0,1309.5238095238096
Heidelberg Heights,96 Lloyd St,2,h,590000.0,S,Miles,28/05/2016,10.5,3081.0,2.0,1.0,2.0,586.0,80.0,1955.0,Banyule,-37.7435,145.0486,Eastern Metropolitan,2947.0,5.0,1006.8259385665528
Heidelberg Heights,146 Porter Rd,2,h,920000.0,S,Barry,28/05/2016,10.5,3081.0,2.0,1.0,3.0,932.0,97.0,1950.0,Banyule,-37.7333,145.0588,Eastern Metropolitan,2947.0,5.0,987.1244635193133
Heidelberg Heights,26 Southern Rd,2,h,460000.0,VB,Nelson,28/05/2016,10.5,3081.0,2.0,1.0,2.0,508.0,79.0,1955.0,Banyule,-37.7428,145.0557,Eastern Metropolitan,2947.0,5.0,905.511811023622
Heidelberg Heights,11 Sackville St,4,h,1000500.0,S,Miles,30/07/2016,10.5,3081.0,4.0,2.0,1.0,592.0,191.0,1950.0,Banyule,-37.7478,145.0477,Eastern Metropolitan,2947.0,5.0,1690.0337837837837
Heidelberg Heights,470 Waterdale Rd,3,h,631000.0,S,Barry,30/07/2016,10.5,3081.0,3.0,1.0,1.0,596.0,99.0,1960.0,Banyule,-37.7432,145.0479,Eastern Metropolitan,2947.0,5.0,1058.724832214765
Heidelberg West,23 Redwood St,3,h,691000.0,S,Haughton,3/09/2016,9.4,3081.0,2.0,1.0,2.0,624.0,86.0,1965.0,Banyule,-37.7456,145.0397,Eastern Metropolitan,2674.0,5.0,1107.371794871795
Heidelberg West,73 Pacific Dr,3,h,560000.0,SP,William,3/12/2016,9.4,3081.0,3.0,1.0,1.0,523.0,87.0,1960.0,Banyule,-37.7369,145.0376,Eastern Metropolitan,2674.0,5.0,1070.7456978967496
Heidelberg West,2/287 Liberty Pde,2,t,370000.0,VB,Miles,7/05/2016,9.4,3081.0,2.0,1.0,1.0,100.0,90.0,2013.0,Banyule,-37.7383,145.036,Eastern Metropolitan,2674.0,5.0,3700.0
Heidelberg West,59 Alamein Rd,3,h,532000.0,S,Miles,7/11/2016,9.4,3081.0,3.0,1.0,1.0,390.0,86.0,1955.0,Banyule,-37.7369,145.0422,Eastern Metropolitan,2674.0,5.0,1364.1025641025642
Heidelberg West,35 Carbeena Pde,2,h,515500.0,S,Barry,12/11/2016,9.4,3081.0,2.0,1.0,1.0,331.0,111.0,1960.0,Banyule,-37.7441,145.0379,Eastern Metropolitan,2674.0,5.0,1557.4018126888218
Heidelberg West,186 Oriel Rd,3,h,800000.0,S,Haughton,12/11/2016,9.4,3081.0,3.0,1.0,3.0,633.0,88.0,1950.0,Banyule,-37.746,145.0422,Eastern Metropolitan,2674.0,5.0,1263.823064770932
